alloy,Fe,Ni,Co,Cr,V,Cu,VEC,AR1,AR2,PE,Density,TermalC,MP,FI,SI,TI,M,TEC,TC,MS,MagS
,0.202,0.2,0.598,0.0,0.0,0.0,8.987794357467253,136.05322326065777,124.78935534786845,1.8754209376813864,8685.466098989817,94.00115587097966,1636.4140288148255,756.2203430666441,1651.1634982258633,3206.6798119907617,1.6030706353151127,11.96,1117.48139176464,2.03766116641462,0.03037409213165487
,0.102,0.3,0.598,0.0,0.0,0.0,9.192266265318363,135.53453034428463,124.89309393114306,1.883629866582412,8792.707752026194,95.16932761528383,1693.2792442139717,753.6625470696165,1670.5645457070323,3251.58686044155,1.4383800201521382,12.47,1182.40961834047,1.7036327752283,0.01943552786471072
,0.253,0.05,0.697,0.0,0.0,0.0,8.786248643706628,136.3162658276505,124.7367468344699,1.8683223960005968,8630.298266640011,94.28942040626744,1611.490319464362,759.793521969801,1631.0854164506056,3167.9856491585915,1.796184556419914,11.42,1431.33034411147,2.14061674189563,0.0151546929963544
,0.203,0.1,0.697,0.0,0.0,0.0,8.887492744768965,136.05880720849194,124.7882385583016,1.8723895535091013,8683.526794309193,94.87148348782607,1639.725866264352,758.5296938070851,1640.6894133364844,3190.2354358153516,1.7147160320057595,11.91,1151.91955607661,2.01105624718869,0.0391552531886327
,0.103,0.2,0.697,0.0,0.0,0.0,9.09152619919531,135.5399604718666,124.89200790562668,1.8805859440883927,8790.796257521519,96.04449347041584,1696.627908860114,755.9827481269463,1660.0439894585961,3235.0745996203905,1.550535558389793,12.47,1228.23694984534,1.73475190200725,0.02590150431883117
,0.031,0.22,0.749,0.0,0.0,0.0,9.187694832044757,135.16314444384037,124.96737111123191,1.8849782671859812,8868.285349890457,97.36450873732299,1740.0338934606261,755.3428120536433,1668.6578407561735,3259.176987853904,1.4895518770736644,12.06,1273.30650087542,1.47731671522258,0.021325353475798836
,0.011,0.24,0.749,0.0,0.0,0.0,9.229009082366844,135.05794915708424,124.98841016858314,1.8866384758426682,8890.03362427658,97.60281314760972,1751.5728124069606,754.8276602164241,1672.5763828370127,3268.259398616115,1.456324132270687,12.44,1273.26924061298,1.39822506258044,0.019144337364103866
,0.103,0.1,0.797,0.0,0.0,0.0,8.991763706323892,135.5401799260476,124.89196401479049,1.8775921914855265,8789.953476707302,96.94108307200892,1700.590889020676,758.3022936643165,1649.6056862253113,3218.8383174783894,1.6622423380873395,11.85,1273.01827076963,1.7174839563333,0.03378945144902141
,0.041,0.16,0.799,0.0,0.0,0.0,9.117045185608163,135.2157055025956,124.95685889948089,1.8826485335578624,8857.018721156406,97.69550141447222,1736.2687225501886,756.7633690627541,1661.4672115850208,3246.5028202202034,1.562161909797008,12.26,1297.07279958796,1.51943099751066,0.02595697609548753
,0.021,0.18,0.799,0.0,0.0,0.0,9.158274533247127,135.11059624194834,124.97788075161034,1.8843058510296204,8878.748801405296,97.9340709974755,1747.8002499297934,756.2498274832949,1665.3772003055128,3255.5694868899873,1.5290185887616239,12.81,1306.32587216369,1.39301226493194,0.01131696621758059
,0.051,0.1,0.849,0.0,0.0,0.0,9.046438865006987,135.26823432832632,124.94635313433473,1.880320228636904,8845.759001672817,98.02629111064445,1732.5058606275998,758.1830549164905,1654.2809920610741,3233.836425008994,1.6347274144797108,12.07,1318.61727616704,1.54607460093031,0.031162293888842625
,0.021,0.13,0.849,0.0,0.0,0.0,9.108187226849811,135.11061881554488,124.97787623689103,1.8828031415433149,8878.343506969866,98.38472582819153,1749.8009114566826,757.4147625631944,1660.13615138215,3247.419775587638,1.5851135728006494,12.72,1330.42102606185,1.39857670458084,0.014090618486983838
,0.051,0.05,0.899,0.0,0.0,0.0,8.996395265041638,135.26828900445216,124.94634219910955,1.8788187019334401,8845.34752081387,98.4763663888026,1734.5007482400313,759.346837334263,1649.0446400450803,3225.6931043623676,1.6907694666012922,11.98,1341.75333529291,1.52818091053769,0.035705800209389196
,0.031,0.07,0.899,0.0,0.0,0.0,9.03749705258224,135.1632443105133,124.96735113789731,1.8804719343354135,8867.063434800142,98.7157095257825,1746.0292813583387,758.8359891689815,1652.9415292004396,3234.737568127211,1.657761006604238,12.55,1357.44349131392,1.41186801714405,0.018354198651779462
,0.031,0.02,0.949,0.0,0.0,0.0,8.987390254845447,135.16327762657966,124.96734447468408,1.8789685971390446,8866.655797267147,99.16647747222899,1748.0293754330935,760.0013320908504,1647.698482018853,3226.5844445229072,1.7138764888772229,12.22,1382.79970847278,1.40515487049131,0.02186721452322429
Fe-Co-Cr,0.2,0.0,0.75,0.05,0.0,0.0,8.625567350620779,136.3153288043091,124.79261768339687,1.869630884169844,8589.222881269885,95.51825300238535,1669.2081591885512,754.8416406342305,1627.4645416052006,3161.6370206335687,1.6945055676213783,10.65,966.060781554388,1.62635119389575,0.05592882043127969
,0.25,0.0,0.7,0.05,0.0,0.0,8.57487667419739,136.5702908011603,124.7414744225532,1.8670737211276605,8537.015411837514,94.49629295435264,1639.1249101462702,754.9637293184143,1623.1051004035596,3147.614729460929,1.7204271966615552,9.72,892.469313249324,1.70722821243415,0.05808415332899765
,0.3,0.0,0.65,0.05,0.0,0.0,8.524459925067765,136.8238750091411,124.6906075347238,1.8645303767361896,8485.090066295075,93.47985547516382,1609.204227942295,755.0851582476841,1618.7692171817084,3133.6682133330182,1.7462087478374408,9.61,811.937409803126,1.7606643706657,0.05947616318758713
,0.35,0.0,0.6,0.05,0.0,0.0,8.474314888802052,137.07609256630477,124.64001478570756,1.8620007392853772,8433.444563951385,92.46889592033992,1579.4447983853502,755.2059327555028,1614.4567014967993,3119.796859683929,1.7718513535393126,9.56,725.951213328831,1.78161510572466,0.06070276611973671
,0.4,0.0,0.55,0.05,0.0,0.0,8.424439374774872,137.32695449097383,124.5896939653204,1.85948469826602,8382.076648632023,91.46337012531708,1549.8453214113326,755.3260581179995,1610.1673649531901,3106.000062532658,1.7973561339845818,9.54,635.950931207182,1.76520506084238,0.06190192409156986
,0.28,0.0,0.645,0.075,0.0,0.0,8.463181881246578,136.85515858754832,124.71186148311223,1.8655930741556108,8458.477848578628,93.73987045851307,1633.014689243086,752.082940867087,1618.9971515967322,3132.765308915064,1.6717570330011315,8.19,740.201174982354,1.58809057558074,0.05720315264303068
,0.3,0.0,0.625,0.075,0.0,0.0,8.443201027413782,136.95595583896488,124.69161273460367,1.8645806367301827,8437.85979748529,93.33543127769326,1621.0918829997509,752.1344580146616,1617.2728584942126,3127.2208238748917,1.6820885791380107,7.39,708.314591898424,1.60093045800778,0.05753339567725963
,0.32,0.0,0.605,0.075,0.0,0.0,8.423263176739749,137.05653615269486,124.67140756582167,1.863570378291083,8417.286120938303,92.93186253826946,1609.1947372379,752.1858642860896,1615.5522764468194,3121.6882717767467,1.692397889532486,7.34,675.612201246633,1.60840739315082,0.05760870847096915
,0.34,0.0,0.585,0.075,0.0,0.0,8.403368190545441,137.15690022833138,124.65124583622789,1.8625622918113938,8396.756675836104,92.52916143319258,1597.3231692061486,752.237160038931,1613.8353934869306,3116.1676141385988,1.7026850358916505,7.5,642.185630995978,1.61021123252872,0.05786813727521917
,0.36,0.0,0.565,0.075,0.0,0.0,8.383515930747468,137.2570487624625,124.63112740588753,1.8615563702943758,8376.271319691765,92.12732516747029,1585.4770965085413,752.2883456292095,1612.122197698326,3110.658812643699,1.7129500896145995,8.8,608.125365220944,1.60603603883548,0.0581291269342644
,0.38,0.0,0.545,0.075,0.0,0.0,8.363706259854897,137.35698244868763,124.61105213546625,1.8605526067733127,8355.829910629716,91.72635095810243,1573.6564371026534,752.3394214114217,1610.4126772159145,3105.161829139706,1.7231931217940863,9.23,573.520756224445,1.59558004005728,0.058432877411766754
,0.405,0.0,0.52,0.075,0.0,0.0,8.339003853382161,137.48159847844605,124.5860185297751,1.8593009264887552,8330.339734732064,91.22634124271619,1558.9162258692834,752.4031122591879,1608.2809270188009,3098.3071609513268,1.7359660520352398,9.05,529.633823403612,1.57322459368538,0.05901062351449216
,0.43,0.0,0.495,0.075,0.0,0.0,8.314367512109222,137.6058812296264,124.56105187505747,1.8580525937528733,8304.917730879326,90.72766877525288,1544.2154365036267,752.466632769356,1606.1548780679539,3091.470825188328,1.7487048217912884,9.4,485.204034478112,1.54001819628961,0.059551609801411304
,0.345,0.0,0.575,0.08,0.0,0.0,8.382280805645255,137.2080607973307,124.64644135797818,1.8623220678989083,8382.274642583623,92.40050605489752,1596.7391263202371,751.6634716581992,1613.1118684283788,3113.5160068308546,1.692495160540131,3.79,613.9626319758,1.57545215357233,0.05728939912842869
,0.35,0.0,0.57,0.08,0.0,0.0,8.37732395079995,137.23308142461698,124.64141359721495,1.8620706798607465,8377.157758179064,92.30009265146869,1593.778093006156,751.6764206274307,1612.683811138746,3112.139670774067,1.6950638748316138,3.1,605.526277484414,1.57433350437904,0.05734923598604394
,0.355,0.0,0.565,0.08,0.0,0.0,8.372369756276356,137.25808862344508,124.63638853482828,1.8618194267414148,8372.043619983358,92.19973313946205,1590.8186488653437,751.6893626470086,1612.255983585536,3110.7640733906533,1.697631210505683,3.38,597.053776282574,1.57282982542921,0.05739065974796159
,0.315,0.0,0.6,0.085,0.0,0.0,8.39593319228645,137.0838634515442,124.67687436839348,1.8638437184196743,8403.654278655593,92.97560501565589,1616.9078424323523,750.9990018351616,1615.388404517363,3120.510505077557,1.6643016396137982,6.47,643.773327818395,1.54162585736055,0.056182075557855746
,0.325,0.0,0.59,0.085,0.0,0.0,8.386005258758939,137.1340062030227,124.66679550971371,1.8633397754856857,8393.401912406136,92.77432969236479,1610.9708253330755,751.0252747331701,1614.5304719912851,3117.7521624422634,1.6694577844047778,6.08,627.463344073667,1.54293665161818,0.056340021456778494
,0.335,0.0,0.58,0.085,0.0,0.0,8.376087986327008,137.1840951087875,124.65672747420027,1.8628363737100126,8383.160555643823,92.57327050825855,1605.04018369014,751.0515194180689,1613.6734607546816,3114.99678184881,1.6746083922778985,4.05,610.983396900149,1.54279445475078,0.05643704899426558
,0.345,0.0,0.57,0.085,0.0,0.0,8.366181357827273,137.23413025552523,124.64667024442878,1.8623335122214397,8372.930190644383,92.37242711537287,1599.115907239646,751.0777359352784,1612.817369324361,3112.2443585285782,1.6797534721470897,3.35,594.344727978809,1.5411612712695,0.05656903288366685
,0.35,0.0,0.565,0.085,0.0,0.0,8.36123202969849,137.25912769629767,124.64164567626143,1.8620822838130722,8367.819124527312,92.2720862321031,1596.1561527601189,751.090833645167,1612.3896680739294,3110.8692543585266,1.6823239418605842,3.07,585.96936661435,1.53977375688993,0.05664636543584271
,0.355,0.0,0.56,0.085,0.0,0.0,8.35628535613317,137.28411172973665,124.63662380301244,1.8618311901506217,8362.71079972159,92.17179916649009,1593.1979857397148,751.1039243301221,1611.9621962203141,3109.494887723186,1.6848930329071576,3.3,577.55850854153,1.53799936495059,0.056702849513219675
,0.365,0.0,0.55,0.085,0.0,0.0,8.346399964154863,137.33403961773683,124.62658813260151,1.8613294066300756,8352.502365227116,91.97138631513693,1587.2864089704276,751.1300846478255,1611.1079399657044,3106.7483646844494,1.6900270834338347,4.3,560.635839745014,1.53327125742048,0.056849815958755434
,0.37,0.0,0.545,0.085,0.0,0.0,8.341461241478573,137.35898349383066,124.62157433111149,1.8610787165555749,8347.402251135749,91.87126044296419,1584.3329966720412,751.1431542918561,1610.6811551962933,3105.3762070965536,1.6925920451281158,4.68,552.126786878892,1.5303082363689,0.057029863718920173
,0.375,0.0,0.54,0.085,0.0,0.0,8.33652516483913,137.38391400565615,124.61656321588356,1.8608281607941788,8342.304869550477,91.77118821558275,1581.381166733768,751.1562169335176,1610.2545990868618,3104.0047846743637,1.6951556325838326,6.88,543.58775304268,1.52693972674844,0.05711337973175544
,0.0,0.0,0.91,0.09,0.0,0.0,8.697609079988665,135.50398486668556,125.0,1.88,8722.597326926683,99.39521815997733,1809.5283530148897,749.5613014570604,1642.5740146384487,3207.5845821377407,1.4861510218579017,10.49,980.811976683122,0.96596353158696,0.04769611105463925
,0.11,0.0,0.8,0.09,0.0,0.0,8.58539575672485,136.07107357073926,124.8859800504158,1.87429900252079,8606.672746094588,97.1184324209341,1742.3505325942983,749.86207826211,1632.8703181906908,3176.3881595882967,1.5445581210044326,10.06,899.86231880159,1.23591954128834,0.05279374350768082
,0.21,0.0,0.7,0.09,0.0,0.0,8.484540890212294,136.58076042328574,124.78350142790815,1.869175071395407,8502.482282918854,95.07210748277105,1681.9725853589719,750.1324098380857,1624.1488492826174,3148.3495012509406,1.5970531368944805,8.75,781.019465220508,1.42213597120838,0.05463672419239435
,0.26,0.0,0.65,0.09,0.0,0.0,8.43452096966566,136.83354441626105,124.73267619028884,1.8666338095144426,8450.80804180409,94.05721336453067,1652.0275739984754,750.2664833282314,1619.8233546692518,3134.443464678137,1.6230885342403039,7.14,709.525094229094,1.48014894562193,0.055085588603123556
,0.3,0.0,0.61,0.09,0.0,0.0,8.394698641381153,137.0347931796202,124.69221272542336,1.8646106362711685,8409.668660312942,93.2492263403829,1628.1874706986466,750.3732231726873,1616.3797013286644,3123.3724604165,1.643816078962339,5.76,647.903381362479,1.50506035903919,0.055332958990416556
,0.31,0.0,0.6,0.09,0.0,0.0,8.384769804851864,137.08497020741322,124.68212403535011,1.8641062017675054,8399.411445043572,93.04777224600561,1622.243456405603,750.3998364450001,1615.521100826003,3120.6121448783542,1.648984044072975,5.36,631.980178335207,1.50797344882498,0.0554020658500651
,0.32,0.0,0.59,0.09,0.0,0.0,8.374851632069085,137.13509334418853,124.67204618070888,1.8636023090354445,8389.165246205303,92.84653451689827,1616.3058260893215,750.4264211341863,1614.6634224755076,3117.8547939680475,1.6541464586974328,4.92,615.87274231347,1.50948318668081,0.05552845429458986
,0.33,0.0,0.58,0.09,0.0,0.0,8.36494410586246,137.18516267671947,124.66197914405296,1.863098957202647,8378.9300460599,92.64551280467782,1610.374569470567,750.4529772862699,1613.8066647923647,3115.1004029120513,1.659303331772895,3.83,599.592386844827,1.50955130926087,0.055653642697770275
,0.34,0.0,0.57,0.09,0.0,0.0,8.355047209098473,137.23517829159303,124.65192290797289,1.8625961453986437,8368.705826907184,92.44470676170859,1604.4496762921583,750.479504947175,1612.9508262949455,3112.3489669470746,1.6644546722173648,3.16,583.15035470105,1.50813981373044,0.05574196728569186
,0.35,0.0,0.56,0.09,0.0,0.0,8.34516092468035,137.28514027521055,124.64187745509668,1.8620938727548333,8358.492571084937,92.24411604110057,1598.531136318913,750.5060041627281,1612.0959055047988,3109.6004813200457,1.6696004889297225,2.69,566.557818253569,1.50521095634503,0.05599544607788941
,0.355,0.0,0.555,0.09,0.0,0.0,8.340221756768267,137.31010118224813,124.63685876694144,1.8618429383470714,8353.390048913652,92.14390131848225,1595.5742455917325,750.5192431177913,1611.668788788804,3108.2273434007125,1.6721713286620419,1.52,558.208583123864,1.50316579253358,0.05634760750297789
,0.36,0.0,0.55,0.09,0.0,0.0,8.335285235547964,137.33504871378835,124.63184276808953,1.8615921384044758,8348.2902609688,92.04374029670726,1592.618939337587,750.5324749786569,1611.2419009466435,3106.8549412880793,1.6747407907897727,0.91,549.825879846928,1.5007272510371,0.056444700060554645
,0.365,0.0,0.545,0.09,0.0,0.0,8.330351358892633,137.35998288057937,124.6268294563799,1.861341472818994,8343.19320505324,91.94363293262315,1589.66521628324,750.5456997510257,1610.8152417944011,3105.4832743908723,1.6773088764199189,0.22,541.411085335063,1.49789068612857,0.05622176852078198
,0.37,0.0,0.54,0.09,0.0,0.0,8.325420124677743,137.38490369335778,124.62181882965379,1.8610909414826893,8338.098878972172,91.84357918312365,1586.7130751568168,750.5589174405919,1610.3888111483575,3104.1123421184507,1.6798755866582982,-1.07,532.965572170224,1.4946514680105,0.056257782223918355
,0.38,0.0,0.53,0.09,0.0,0.0,8.315565575082553,137.43470529976622,124.61180562252882,1.8605902811264419,8327.918407546103,91.64363235568436,1580.813533607058,750.5853315940652,1609.5366346409717,3101.3726790885694,1.6850048853771085,4.05,515.987858626602,1.48694663234239,0.05654718250183381
,0.415,0.0,0.495,0.09,0.0,0.0,8.281157577140338,137.6085918436685,124.57684365832928,1.8588421829164636,8292.372425814992,90.94550100420759,1560.2147825892307,750.6775588571763,1606.5611878963696,3091.8069126388746,1.7029142680492528,8.29,455.797961546,1.44662302324947,0.057244769402628376
,0.16,0.0,0.745,0.095,0.0,0.0,8.518492487007375,136.35347927285932,124.83470997463849,1.8717354987319252,8544.898174568847,96.06176451750798,1714.4019567474836,749.4078615375062,1628.1906625884362,3161.0162627057425,1.5581034889126635,9.8,823.886129973841,1.31321341095768,0.05332667112851029
,0.21,0.0,0.695,0.095,0.0,0.0,8.468278482818834,136.607394450492,124.78364242344298,1.869182121172149,8493.003614619665,95.04212058761135,1684.308083740081,749.544165338368,1623.8453995949274,3147.0475561241287,1.5842973408624996,8.28,760.305290334172,1.39435462749645,0.053966312403090924
,0.26,0.0,0.645,0.095,0.0,0.0,8.418334828225818,136.8599425619709,124.73284981729583,1.866642490864791,8441.38845229111,94.02796636777637,1654.376234584926,749.6797352866319,1619.5235312721231,3133.1540563346325,1.6103501664712903,7.02,689.263878257414,1.45013066009,0.05415995329474767
,0.29,0.0,0.615,0.095,0.0,0.0,8.388497496478427,137.01081982247132,124.70250530501939,1.8651252652509693,8410.552528605862,93.42209048330585,1636.4943530860064,749.7607274678066,1616.9415612507682,3124.8538034650824,1.6259146422186288,5.92,643.676498418577,1.46931974352302,0.054446686976389824
,0.31,0.0,0.595,0.095,0.0,0.0,8.36865934576769,137.11113461797555,124.6823299417235,1.864116497086175,8390.050437247566,93.01925764255832,1624.6051043029563,749.8145772929231,1615.2248691937205,3119.3351576036684,1.636263101599094,5.03,612.244188089481,1.475507329592,0.054632426605602205
,0.33,0.0,0.575,0.095,0.0,0.0,8.348863757678503,137.2112341887474,124.66219786453652,1.8631098932268269,8369.592332991106,92.61728907701465,1612.741363824783,749.8683115835946,1613.5118602881628,3113.828351960564,1.6465893584281868,3.98,580.085733425532,1.4760505526037,0.05487072724201396
